itemId,featureId
28436,8158
34114,8158
35461,8158
1513,8159
4916,8159
22361,8159
25332,8159
29370,8159
3087,8160
4317,8160
9775,8160
15504,8160
28953,8160
107,8161
12477,8161
26278,8161
11137,8162
32136,8162
20365,8163
31112,8163
1338,8164
22778,8164
3087,8165
17898,8165
36167,8165
25038,8166
34159,8166
13568,8167
13771,8167
29105,8167
1535,8168
4744,8168
25901,8168
5584,8169
25012,8169
1711,8170
3667,8170
5677,8170
5847,8170
8351,8170
13533,8170
20913,8170
21058,8170
22658,8170
31851,8170
32431,8170
32733,8170
34544,8170
37006,8170
544,8171
6012,8171
14868,8171
7314,8172
13033,8172
19593,8172
23410,8172
28671,8172
398,8173
2534,8173
4412,8173
4608,8173
5392,8173
11910,8173
21203,8173
25107,8173
29479,8173
7080,8174
9619,8174
25610,8174
33025,8174
5033,8175
14600,8175
19382,8175
27112,8175
33952,8175
35331,8175
1468,8176
3867,8176
4919,8176
8540,8176
11500,8176
16304,8176
17819,8176
29942,8176
32530,8176
34651,8176
35648,8176
8692,8177
14004,8177
18378,8177
22349,8177
8868,8178
19257,8178
867,8179
21642,8179
22716,8180
26341,8180
1717,8181
7839,8181
16301,8182
25870,8182
9944,8183
17765,8183
36187,8183
5820,8184
15810,8184
22546,8184
26031,8184
30271,8184
13581,8185
15719,8185
18813,8185
830,8186
1983,8186
3413,8186
34398,8186
11181,8187
18494,8187
20582,8187
23542,8187
30641,8187
16352,8188
34434,8188
582,8189
1228,8189
5168,8189
5980,8189
6213,8189
7605,8189
10313,8189
13359,8189
14357,8189
16869,8189
19738,8189
20717,8189
21511,8189
23831,8189
25466,8189
28384,8189
33172,8189
5491,8190
17770,8190
24944,8190
7767,8191
7873,8191
23263,8191
24081,8191
29996,8191
32127,8191
3723,8192
4310,8192
7543,8192
11490,8192
22255,8192
3234,8193
8936,8193
9559,8193
10627,8193
13836,8193
20062,8193
25632,8193
32977,8193
33084,8193
240,8194
2723,8194
3000,8194
4025,8194
4248,8194
4771,8194
5041,8194
6640,8194
9356,8194
9703,8194
10105,8194
12811,8194
13770,8194
15275,8194
16535,8194
17520,8194
19400,8194
19701,8194
27949,8194
1734,8195
33702,8195
714,8196
22049,8196
12699,8197
12935,8197
13227,8197
13938,8197
14712,8197
5854,8198
18736,8198
3923,8199
18568,8199
1739,8200
14529,8200
19602,8200
30058,8200
5555,8201
7523,8201
12878,8201
15925,8201
28537,8201
34865,8201
35808,8201
282,8202
13103,8202
36467,8202
3736,8203
30293,8203
1753,8204
5712,8204
7186,8204
15702,8204
18733,8204
34997,8204
4944,8205
30418,8205
10745,8206
12858,8206
30888,8206
7878,8207
37008,8207
4473,8208
23035,8208
23681,8208
3565,8209
7293,8209
7709,8209
18589,8209
33221,8209
33228,8209
34193,8209
5713,8210
14635,8210
15221,8210
15482,8210
17483,8210
36207,8210
36745,8210
13493,8211
31152,8211
3994,8212
13999,8212
28195,8212
31783,8212
6361,8213
31878,8213
33815,8213
7988,8214
10772,8214
13414,8214
16120,8214
18975,8214
20126,8214
22972,8214
24003,8214
33940,8214
36007,8214
10657,8215
11853,8215
15669,8216
22940,8216
8354,8217
15340,8217
33505,8217
1087,8218
4487,8218
10320,8218
13469,8218
21005,8218
23227,8218
23452,8218
26325,8218
34859,8218
36150,8218
16303,8219
28116,8219
759,8220
2262,8220
2601,8220
4823,8220
5256,8220
6471,8220
6542,8220
6657,8220
7162,8220
7360,8220
7364,8220
7497,8220
8761,8220
9190,8220
10569,8220
16314,8220
16732,8220
17173,8220
17294,8220
17331,8220
18818,8220
19999,8220
20045,8220
20461,8220
20740,8220
21171,8220
21752,8220
22073,8220
22074,8220
22569,8220
22762,8220
23262,8220
24730,8220
27609,8220
27644,8220
28264,8220
28442,8220
30670,8220
31958,8220
32804,8220
34808,8220
34818,8220
35875,8220
36304,8220
36743,8220
14385,8221
20816,8221
25770,8222
37138,8222
5124,8223
10783,8223
11058,8223
13483,8223
28811,8223
4351,8224
14090,8224
26935,8225
31902,8225
4883,8226
12573,8226
17832,8226
25247,8226
31524,8226
31619,8226
32822,8226
23817,8227
29454,8227
9726,8228
16640,8228
15239,8229
21339,8229
5887,8230
8808,8230
9095,8230
9218,8230
13078,8230
22069,8230
25681,8230
5166,8231
30411,8231
4475,8232
5578,8232
25020,8232
5976,8233
8929,8233
11480,8233
15701,8233
17581,8233
18953,8233
20639,8233
20654,8233
22877,8233
23307,8233
23315,8233
26208,8233
33873,8233
7438,8234
9255,8234
24342,8234
29447,8234
31647,8234
21780,8235
23933,8235
27117,8235
34432,8235
21205,8236
21387,8236
4780,8237
17722,8237
741,8238
862,8238
2661,8238
12640,8238
14334,8238
14411,8238
15020,8238
15284,8238
16472,8238
20385,8238
21715,8238
22154,8238
25527,8238
26930,8238
28008,8238
28828,8238
28908,8238
31801,8238
32187,8238
34719,8238
35012,8238
35723,8238
36003,8238
2450,8239
3388,8239
4233,8239
6149,8239
8094,8239
10152,8239
13697,8239
14025,8239
18480,8239
28675,8239
30193,8239
33919,8239
36281,8239
12316,8240
15230,8240
19180,8240
26478,8241
35176,8241
334,8242
31876,8242
34305,8242
34881,8242
12403,8243
23727,8243
35448,8243
9493,8244
21578,8244
26130,8244
31043,8244
3582,8245
11888,8245
13118,8245
15774,8245
21645,8245
26448,8245
33049,8245
7552,8246
35573,8246
19653,8247
25810,8247
3737,8248
5864,8248
15745,8249
26915,8249
7390,8250
10143,8250
9393,8251
17954,8251
21104,8251
19625,8252
24772,8252
14611,8253
19559,8253
19780,8253
24944,8253
29257,8253
2924,8254
7370,8254
8198,8254
12312,8254
15072,8254
16503,8254
17016,8254
18389,8254
19148,8254
19759,8254
21245,8254
23058,8254
23293,8254
27432,8254
28594,8254
32380,8254
35191,8254
21039,8255
35308,8255
201,8256
2576,8256
5192,8256
11024,8256
13811,8256
23101,8256
24357,8256
25415,8256
26071,8256
26633,8256
28396,8256
32054,8256
33438,8256
36424,8256
4889,8257
23690,8257
6378,8258
25767,8258
19901,8259
22756,8259
36632,8259
2314,8260
3389,8260
7700,8260
12410,8260
13988,8260
17098,8260
19843,8260
21089,8260
24149,8260
24544,8260
36654,8260
12639,8261
13372,8261
15875,8261
30663,8261
36367,8261
3744,8262
7078,8262
21501,8262
213,8263
1795,8263
9165,8263
10575,8263
21794,8263
24045,8263
25817,8263
33057,8263
11898,8264
13046,8264
15968,8264
1603,8265
2106,8265
3297,8265
7080,8265
9619,8265
13560,8265
14149,8265
14409,8265
18287,8265
20778,8265
26587,8265
28491,8265
31298,8265
33025,8265
33513,8265
34891,8265
1531,8266
6045,8266
23435,8266
27664,8266
31662,8266
32806,8266
21136,8267
24867,8267
32513,8267
973,8268
4971,8268
5893,8268
9305,8268
9501,8268
9870,8268
11956,8268
22710,8268
24591,8268
27680,8268
35086,8268
3063,8269
4046,8269
5878,8269
5976,8269
6071,8269
21179,8269
22707,8269
24532,8269
30793,8269
33375,8269
35516,8269
37064,8269
32609,8270
33219,8270
19469,8271
25916,8271
27426,8271
30131,8271
30272,8271
30568,8271
540,8272
20182,8272
14180,8273
29257,8273
6802,8274
10400,8274
21729,8275
32327,8275
33807,8275
1765,8276
20581,8276
3520,8277
4040,8277
20464,8277
23577,8278
27504,8278
3175,8279
28890,8279
2139,8280
14630,8280
26992,8280
16568,8281
17216,8281
17453,8281
19599,8281
25328,8281
26710,8281
3938,8282
11645,8282
17229,8282
22469,8282
22544,8282
25585,8282
32475,8282
34719,8282
37013,8282
16069,8283
26539,8283
24072,8284
34422,8284
22162,8285
27500,8285
14453,8286
28945,8286
32533,8286
13578,8287
23761,8287
32839,8287
9467,8288
10689,8288
9027,8289
23001,8289
2596,8290
3398,8290
7785,8290
12560,8290
13853,8290
22290,8290
35789,8290
19677,8291
27444,8291
2307,8292
3798,8292
21301,8293
29902,8293
31283,8293
350,8294
6423,8294
18273,8294
24294,8294
29805,8294
14562,8295
25138,8295
36441,8295
14065,8296
19113,8296
26786,8296
31632,8296
28952,8297
30184,8297
2382,8298
12118,8298
28839,8298
3291,8299
23434,8299
1117,8300
6216,8300
6467,8300
7705,8300
7977,8300
8558,8300
9464,8300
9606,8300
10654,8300
18855,8300
18941,8300
22529,8300
26136,8300
29866,8300
30115,8300
30262,8300
31008,8300
31305,8300
31690,8300
34578,8300
35159,8300
3461,8301
19033,8301
11515,8302
14297,8302
14705,8302
17368,8302
21140,8302
21720,8302
23862,8302
25542,8302
26358,8302
30159,8302
32839,8302
35822,8302
7030,8303
12870,8303
14049,8303
18775,8303
21660,8303
31245,8303
6756,8304
10427,8304
17432,8304
20841,8304
22411,8304
25877,8304
34026,8304
6707,8305
10021,8305
11519,8305
13515,8305
14043,8305
23089,8305
28879,8305
36967,8305
15272,8306
20455,8306
5953,8307
12674,8307
14924,8307
1947,8308
3250,8308
6994,8309
30774,8309
7379,8310
16807,8310
6859,8311
16504,8311
35420,8311
32643,8312
33776,8312
18998,8313
36508,8313
7006,8314
17533,8314
11436,8315
21346,8315
2800,8316
18475,8316
2135,8317
2951,8317
4167,8317
6548,8317
10180,8317
10456,8317
11536,8317
13348,8317
13708,8317
15594,8317
16957,8317
20679,8317
25387,8317
27705,8317
30621,8317
31333,8317
33584,8317
35419,8317
36386,8317
36388,8317
406,8318
26632,8318
29203,8318
14322,8319
19215,8319
26867,8319
28610,8319
33329,8319
7600,8320
20353,8320
22899,8320
27403,8320
31556,8320
6687,8321
9342,8321
10902,8322
12046,8322
12365,8322
22085,8322
2066,8323
12216,8323
13338,8323
13735,8323
14323,8323
17777,8323
31389,8323
32473,8323
35205,8323
18094,8324
33343,8324
9498,8325
15077,8325
19035,8325
21590,8325
27374,8325
36005,8325
3770,8326
5339,8326
8126,8326
20218,8326
21285,8326
26918,8326
17818,8327
21235,8327
1672,8328
31728,8328
12361,8329
20392,8329
21038,8329
5359,8330
17255,8330
17653,8330
22629,8330
26218,8330
29246,8330
14943,8331
28356,8331
1058,8332
9905,8332
13150,8332
21356,8332
28128,8332
5582,8333
6867,8333
14166,8333
26909,8333
28429,8333
2418,8334
9036,8334
11568,8334
33770,8334
5007,8335
9161,8335
11610,8335
15869,8335
19291,8335
19433,8335
25341,8335
26148,8335
29377,8335
32280,8335
34915,8335
1617,8336
17732,8336
29737,8336
205,8337
3426,8337
27626,8338
34164,8338
14771,8339
16419,8339
18926,8339
29051,8339
32539,8339
35870,8339
17430,8340
36010,8340
34651,8341
37113,8341
4372,8342
7512,8342
19921,8342
23262,8342
23879,8342
30182,8342
33099,8342
34000,8342
35982,8342
2242,8343
4172,8343
4734,8343
5328,8343
6545,8343
10595,8343
12999,8343
17784,8343
18033,8343
20703,8343
21848,8343
27345,8343
28134,8343
31415,8343
32739,8343
33457,8343
35421,8343
6868,8344
7102,8344
7358,8344
7766,8344
8117,8344
8534,8344
9562,8344
11267,8344
18179,8344
18470,8344
19045,8344
21760,8344
23292,8344
24506,8344
27091,8344
28196,8344
29005,8344
30661,8344
30833,8344
33340,8344
36369,8344
36537,8344
11444,8345
36240,8345
1624,8346
2275,8346
7493,8346
9425,8346
9958,8346
14867,8346
17554,8346
18474,8346
18956,8346
19667,8346
19760,8346
24056,8346
24524,8346
29658,8346
30858,8346
33066,8346
35106,8346
35297,8346
10636,8347
22121,8347
5850,8348
19520,8348
27797,8348
12178,8349
25767,8349
26832,8349
31723,8349
8536,8350
14878,8350
1272,8351
11265,8351
18644,8352
31084,8352
5979,8353
11009,8353
16806,8353
19642,8353
23564,8353
34231,8353
1126,8354
12209,8354
16037,8354
24845,8354
30944,8354
555,8355
35787,8355
7991,8356
12715,8356
659,8357
6340,8357
30725,8357
4627,8358
9483,8358
13567,8358
17688,8358
32056,8358
5468,8359
9303,8359
10753,8359
13741,8359
16819,8359
23023,8359
30497,8359
13764,8360
31356,8360
1522,8361
5952,8361
6223,8361
6338,8361
7236,8361
8464,8361
8687,8361
9317,8361
9527,8361
9634,8361
9984,8361
11073,8361
13400,8361
14091,8361
15963,8361
18456,8361
21826,8361
21991,8361
22828,8361
24348,8361
24848,8361
24924,8361
25482,8361
26061,8361
26896,8361
29331,8361
30012,8361
30090,8361
31843,8361
32429,8361
32925,8361
33201,8361
33376,8361
34231,8361
35220,8361
35794,8361
35926,8361
36782,8361
755,8362
20316,8362
26027,8363
34989,8363
9820,8364
35770,8364
36736,8364
7934,8365
15364,8365
11226,8366
15653,8366
31859,8366
32062,8366
36845,8366
114,8367
2247,8367
8419,8367
21187,8367
32780,8367
4683,8368
9151,8368
9190,8368
13140,8368
19228,8368
19545,8368
22497,8368
25022,8368
31680,8368
31883,8368
4403,8369
6134,8369
7157,8369
7977,8369
8530,8369
8684,8369
10830,8369
16674,8369
18293,8369
18889,8369
20463,8369
22474,8369
23232,8369
23707,8369
24425,8369
26492,8369
29066,8369
29145,8369
29891,8369
30869,8369
31299,8369
32455,8369
34307,8369
36074,8369
36173,8369
4757,8370
7983,8370
23651,8370
31299,8370
31472,8370
1024,8371
3642,8371
5259,8371
11292,8371
11512,8371
13862,8371
14474,8371
14968,8371
14970,8371
17717,8371
19726,8371
22616,8371
24227,8371
26866,8371
27879,8371
28085,8371
32044,8371
35588,8371
35628,8371
36368,8371
21451,8372
30084,8372
30169,8372
10677,8373
24212,8373
26866,8373
30128,8373
30643,8373
3860,8374
9587,8374
3689,8375
27264,8375
3281,8376
9830,8376
9930,8376
10059,8376
11878,8376
12180,8376
13530,8376
18543,8376
20507,8376
20888,8376
24135,8376
25185,8376
29229,8376
30436,8376
31971,8376
32546,8376
36521,8376
24204,8377
35722,8377
10254,8378
13485,8378
23060,8379
24455,8379
26931,8379
30543,8379
1208,8380
2703,8380
7946,8380
15837,8380
28629,8380
1411,8381
6190,8381
12954,8381
19382,8381
29535,8381
9787,8382
35740,8382
2291,8383
3693,8383
31232,8383
16590,8384
18658,8384
1068,8385
8083,8385
9847,8385
14511,8385
14604,8385
21601,8385
24517,8385
27958,8385
29364,8385
29997,8385
30223,8385
31700,8385
32379,8385
35265,8385
35586,8385
35885,8385
36433,8385
8471,8386
34021,8386
5315,8387
9130,8387
19093,8387
32988,8388
35420,8388
4456,8389
13406,8389
31625,8389
32160,8389
7538,8390
19236,8390
14804,8391
18987,8391
23488,8391
24606,8391
26029,8391
4448,8392
16336,8392
1607,8393
5446,8393
6485,8393
8669,8393
11066,8393
18924,8393
21247,8393
22462,8393
26660,8393
29572,8393
30530,8393
30819,8393
33811,8393
36333,8393
12880,8394
19480,8394
21577,8394
29520,8394
239,8395
1489,8395
3101,8395
7804,8395
11576,8395
12628,8395
13198,8395
14523,8395
16108,8395
16632,8395
17540,8395
17946,8395
18799,8395
19219,8395
20013,8395
22674,8395
22849,8395
24164,8395
24604,8395
24912,8395
26547,8395
27071,8395
28089,8395
29747,8395
29946,8395
32255,8395
33560,8395
33667,8395
33990,8395
34351,8395
34982,8395
35387,8395
36182,8395
36591,8395
13183,8396
15821,8396
18713,8396
33369,8396
25829,8397
26315,8397
1431,8398
7499,8398
16337,8398
74,8399
12926,8399
25104,8399
26936,8399
296,8400
1590,8400
26931,8400
19463,8401
26459,8401
27628,8401
4377,8402
17927,8402
32522,8402
35005,8402
9992,8403
15639,8403
2606,8404
3697,8404
3902,8404
5268,8404
13560,8404
13778,8404
21487,8404
28929,8404
29139,8404
33238,8404
36221,8404
37126,8404
27936,8405
31095,8405
33642,8405
2756,8406
5761,8406
5959,8406
387,8407
2770,8407
4547,8407
9808,8407
13511,8407
15311,8407
15651,8407
15857,8407
18452,8407
21378,8407
21695,8407
22571,8407
24160,8407
25787,8407
26175,8407
28669,8407
29210,8407
32111,8407
33040,8407
35412,8407
24120,8408
28922,8408
2156,8409
2220,8409
3427,8409
5991,8409
7042,8409
9736,8409
10543,8409
11564,8409
11631,8409
14730,8409
17173,8409
17824,8409
18444,8409
20387,8409
20418,8409
21112,8409
26217,8409
26941,8409
28140,8409
29849,8409
30113,8409
32096,8409
32754,8409
35947,8409
2556,8410
4234,8410
12105,8410
5554,8411
8027,8411
14787,8411
16916,8411
22958,8411
35352,8411
4166,8412
14396,8412
30488,8412
32046,8412
835,8413
6210,8413
10288,8413
10573,8413
12241,8413
13997,8413
16557,8413
18987,8413
19363,8413
20513,8413
20737,8413
24970,8413
25952,8413
26095,8413
26373,8413
26529,8413
27780,8413
28125,8413
28619,8413
30619,8413
32306,8413
35949,8413
36109,8413
36387,8413
4148,8414
9005,8414
6685,8415
21866,8415
25374,8415
6572,8416
24721,8416
24381,8417
33316,8417
3701,8418
10925,8418
25371,8418
4908,8419
11383,8419
19828,8419
32639,8419
24541,8420
25880,8420
10785,8421
24690,8421
26766,8421
17964,8422
20316,8422
8522,8423
25651,8423
31960,8423
26459,8424
29188,8424
155,8425
768,8425
1538,8425
4492,8425
5783,8425
5957,8425
8274,8425
13355,8425
14487,8425
16027,8425
17669,8425
17910,8425
18730,8425
19974,8425
21079,8425
21364,8425
24115,8425
26246,8425
27094,8425
28375,8425
28737,8425
31167,8425
34754,8425
35964,8425
2540,8426
3202,8426
9286,8426
10474,8426
11116,8426
13095,8426
13784,8426
14618,8426
16283,8426
18240,8426
18675,8426
20675,8426
23768,8426
24154,8426
27636,8426
28009,8426
28503,8426
28555,8426
30886,8426
32417,8426
34187,8426
35845,8426
2732,8427
19623,8427
24468,8427
5566,8428
7154,8428
9697,8428
11196,8428
13065,8428
26494,8428
36093,8428
6785,8429
31490,8429
103,8430
18540,8430
32876,8430
33777,8430
10938,8431
28935,8431
23352,8432
31366,8432
34072,8432
2595,8433
26434,8433
4230,8434
16833,8434
4993,8435
13122,8435
13497,8435
16854,8435
36822,8435
36989,8435
24832,8436
26167,8436
6515,8437
14107,8437
17391,8437
8080,8438
8325,8438
12936,8438
17241,8438
20973,8438
31371,8438
31547,8438
4333,8439
15896,8439
16607,8439
25810,8439
3673,8440
7955,8440
28915,8440
36152,8440
6084,8441
22914,8441
23344,8442
24343,8442
13509,8443
19131,8443
6133,8444
27868,8444
8742,8445
28924,8445
14488,8446
29542,8446
1203,8447
7903,8447
13746,8447
13920,8447
15213,8447
16272,8447
36475,8447
3419,8448
3883,8448
9885,8448
11508,8448
16947,8448
17568,8448
19269,8448
20647,8448
20673,8448
27341,8448
29893,8448
32634,8448
33001,8448
33512,8448
13134,8449
23016,8449
31070,8449
10171,8450
23013,8450
9688,8451
31906,8451
3076,8452
17606,8452
20538,8452
20659,8452
1829,8453
7815,8453
4141,8454
6112,8454
9803,8454
14340,8454
5599,8455
33581,8455
2002,8456
2741,8456
14937,8456
16462,8457
28865,8457
27908,8458
30491,8458
33020,8458
29,8459
1746,8459
2984,8459
3392,8459
3866,8459
3930,8459
4028,8459
6954,8459
8630,8459
9805,8459
11904,8459
13253,8459
14990,8459
16025,8459
16624,8459
16684,8459
17127,8459
17850,8459
18355,8459
19025,8459
19505,8459
20515,8459
21827,8459
23079,8459
23767,8459
25253,8459
25390,8459
28713,8459
30816,8459
34662,8459
36170,8459
9871,8460
12293,8460
17619,8460
12472,8461
21893,8461
10472,8462
15006,8462
30036,8462
314,8463
28131,8463
11590,8464
21984,8464
24766,8464
30035,8464
9312,8465
27763,8465
725,8466
6650,8466
7081,8466
11626,8466
15545,8466
16678,8466
17369,8466
20462,8466
20735,8466
25167,8466
27516,8466
31166,8466
36789,8466
26268,8467
32082,8467
6709,8468
18079,8468
20991,8468
23061,8468
24902,8468
30426,8468
32602,8468
931,8469
18353,8469
22192,8469
29438,8469
17421,8470
21091,8470
35730,8470
2828,8471
14491,8471
5628,8472
24757,8472
34119,8472
34146,8472
597,8473
3879,8473
4996,8473
13727,8473
17485,8473
28063,8473
31310,8473
34593,8473
35720,8473
12749,8474
15390,8474
14621,8475
30199,8475
11723,8476
19219,8476
25428,8476
18565,8477
35441,8477
4479,8478
9860,8478
887,8479
2447,8479
7226,8479
15860,8479
22053,8479
28784,8479
702,8480
1125,8480
2118,8480
2897,8480
8429,8480
13105,8480
13223,8480
16752,8480
17593,8480
20778,8480
21364,8480
27051,8480
29336,8480
29817,8480
31592,8480
36519,8480
36524,8480
7675,8481
27006,8481
6349,8482
33005,8482
641,8483
8854,8483
15399,8483
15759,8483
27212,8483
27527,8483
29932,8483
32412,8483
9656,8484
15167,8484
28002,8484
28686,8484
29550,8484
35516,8484
7921,8485
25828,8485
34486,8485
10370,8486
20113,8486
6945,8487
8544,8487
9769,8487
10274,8487
10355,8487
11051,8487
12538,8487
13558,8487
16655,8487
18029,8487
23452,8487
25583,8487
30643,8487
35162,8487
32049,8488
32576,8488
836,8489
2425,8489
10004,8489
13407,8489
16735,8489
21266,8489
13681,8490
30069,8490
4950,8491
25178,8491
11824,8492
22332,8492
9525,8493
10885,8493
7168,8494
11702,8494
14351,8494
16525,8494
2563,8495
35002,8495
1785,8496
15767,8496
20189,8496
24487,8496
25246,8496
3110,8497
3278,8497
3530,8497
3753,8497
5728,8497
9452,8497
12144,8497
13005,8497
15066,8497
15147,8497
18671,8497
18880,8497
19014,8497
22048,8497
23668,8497
23852,8497
27732,8497
28014,8497
28429,8497
35842,8497
1010,8498
1184,8498
1620,8498
1678,8498
7528,8498
8502,8498
9116,8498
9879,8498
12653,8498
12702,8498
13571,8498
13919,8498
14123,8498
14478,8498
16773,8498
17446,8498
24407,8498
25994,8498
26231,8498
27341,8498
35972,8498
36634,8498
850,8499
7021,8499
9678,8499
11765,8499
17204,8499
27137,8499
27493,8499
32976,8499
23778,8500
35165,8500
6062,8501
7864,8501
31414,8501
2852,8502
3467,8502
3612,8502
8707,8502
11759,8502
12671,8502
12725,8502
14095,8502
15473,8502
18853,8502
25747,8502
26047,8502
27881,8502
36166,8502
302,8503
2235,8503
14615,8503
19166,8503
34765,8503
7049,8504
8448,8504
16685,8504
21100,8504
33591,8504
2576,8505
3605,8505
11903,8505
11918,8505
16198,8505
19697,8505
21887,8505
24210,8505
30134,8505
30400,8505
30507,8505
33724,8505
35217,8505
2859,8506
3133,8506
3638,8506
8839,8506
10354,8506
11228,8506
12003,8506
12932,8506
15922,8506
17375,8506
18979,8506
24432,8506
24680,8506
28186,8506
29426,8506
30421,8506
30944,8506
33032,8506
35400,8506
36762,8506
36787,8506
25524,8507
30404,8507
14722,8508
34897,8508
9126,8509
10964,8509
18195,8509
19581,8509
27330,8509
31894,8509
1914,8510
14565,8510
16573,8510
1743,8511
4637,8511
30870,8511
26043,8512
27779,8512
30737,8512
31721,8512
12347,8513
18555,8513
19794,8513
20280,8513
22023,8513
1397,8514
2561,8514
2623,8514
8548,8514
13497,8514
21495,8514
26621,8514
29046,8514
31304,8514
31341,8514
31391,8514
33199,8514
37065,8514
1881,8515
10516,8515
236,8516
10485,8516
21050,8516
30700,8516
8937,8517
30266,8517
32587,8517
6898,8518
12738,8518
13973,8519
19118,8519
18053,8520
27566,8520
20918,8521
22885,8521
25516,8521
6133,8522
22926,8522
27868,8522
21101,8523
22641,8523
27440,8524
27910,8524
4443,8525
26208,8525
34654,8525
13796,8526
21375,8526
28214,8526
27309,8527
32775,8527
644,8528
2340,8528
3329,8528
5440,8528
6436,8528
11719,8528
20669,8528
26304,8528
27834,8528
28666,8528
31827,8528
1254,8529
3908,8529
9081,8529
12784,8529
14242,8529
15318,8529
17113,8529
18868,8529
21267,8529
21539,8529
25709,8529
27147,8529
7522,8530
12586,8530
23838,8530
34446,8530
4079,8531
6094,8531
10303,8531
19265,8531
25545,8531
33098,8531
948,8532
2436,8532
5809,8532
7816,8532
10972,8532
23509,8532
24869,8532
26087,8532
29175,8532
31593,8532
32688,8532
33871,8532
9566,8533
26095,8533
36720,8533
10,8534
3695,8534
7554,8534
9141,8534
10220,8534
11403,8534
13024,8534
17464,8534
18082,8534
19590,8534
24423,8534
27642,8534
28250,8534
3302,8535
4119,8535
4514,8535
8717,8535
11921,8535
14077,8535
14414,8535
16046,8535
17356,8535
20902,8535
25511,8535
28568,8535
32868,8535
34633,8535
957,8536
3330,8536
19910,8537
25968,8537
36797,8537
13581,8538
22918,8538
33154,8538
7888,8539
19963,8539
13336,8540
36293,8540
14600,8541
16002,8541
26906,8541
29586,8541
7346,8542
27963,8542
3415,8543
11330,8543
26680,8543
2466,8544
18702,8544
1458,8545
34656,8545
9754,8546
10752,8546
144,8547
1293,8547
3252,8547
5607,8547
7267,8547
9880,8547
10081,8547
11851,8547
12568,8547
21883,8547
23724,8547
24890,8547
25441,8547
27482,8547
5771,8548
12753,8548
13974,8548
15786,8548
20802,8548
21362,8548
24822,8548
25569,8548
33911,8548
35070,8548
36990,8548
7047,8549
14481,8549
21461,8549
32822,8549
33936,8549
1232,8550
1243,8550
8949,8550
16614,8550
17516,8550
19640,8550
20171,8550
25712,8550
26045,8550
30405,8550
37083,8550
5356,8551
26785,8551
494,8552
13435,8552
25966,8552
7500,8553
11505,8553
13485,8553
25268,8553
34616,8553
1974,8554
3890,8554
9944,8554
18663,8554
27296,8554
13109,8555
13508,8555
23751,8556
25689,8556
242,8557
327,8557
30124,8557
33898,8557
965,8558
9584,8558
16546,8558
29515,8558
31226,8558
6824,8559
25999,8559
30424,8559
8427,8560
18827,8560
19528,8560
23814,8560
3646,8561
15032,8561
33091,8561
35638,8561
483,8562
7993,8562
25256,8562
25317,8562
31086,8562
10157,8563
31068,8563
5886,8564
17455,8564
30343,8564
2855,8565
15806,8565
10711,8566
13936,8566
20071,8566
23882,8566
4289,8567
23815,8567
27588,8567
30902,8567
7532,8568
20486,8568
509,8569
2544,8569
3175,8569
4810,8569
13780,8569
27323,8569
28337,8569
30596,8569
19467,8570
20775,8570
5147,8571
6149,8571
8862,8571
25405,8571
28675,8571
3398,8572
8394,8572
12102,8572
12873,8572
17164,8572
21077,8572
21099,8572
21187,8572
21412,8572
3161,8573
36499,8573
5823,8574
9994,8574
6695,8575
9708,8575
10236,8575
13699,8575
13928,8575
14143,8575
20433,8575
25981,8575
28609,8575
3381,8576
7426,8576
24933,8577
33728,8577
6751,8578
27795,8578
17885,8579
18080,8579
1606,8580
1921,8580
3764,8580
4709,8580
14879,8580
15729,8580
16356,8580
17808,8580
18206,8580
22140,8580
22347,8580
27139,8580
31130,8580
36566,8580
1398,8581
18261,8581
1504,8582
27827,8582
5879,8583
7029,8583
19803,8583
20824,8583
24128,8583
26109,8583
26660,8583
30466,8583
37012,8583
23908,8584
33593,8584
1122,8585
6726,8585
6824,8585
19546,8585
21932,8585
23478,8585
23597,8585
25999,8585
30424,8585
30977,8585
33042,8585
35646,8585
79,8586
89,8586
2546,8586
3773,8586
4932,8586
5593,8586
5640,8586
6458,8586
7164,8586
8914,8586
9272,8586
10512,8586
11713,8586
12121,8586
13132,8586
13349,8586
18228,8586
18625,8586
20570,8586
20843,8586
21192,8586
23438,8586
24831,8586
25083,8586
25644,8586
25877,8586
26053,8586
27010,8586
27015,8586
27774,8586
28108,8586
33314,8586
35081,8586
35844,8586
35906,8586
37101,8586
9592,8587
18505,8587
5186,8588
9663,8588
15472,8588
17870,8588
30721,8588
8677,8589
29093,8589
877,8590
2096,8590
4063,8590
5666,8590
12158,8590
12806,8590
14288,8590
23553,8590
23899,8590
30085,8590
31582,8590
32261,8590
32501,8590
35323,8590
19442,8591
25612,8591
3345,8592
5743,8592
6724,8592
6889,8592
12996,8592
2395,8593
33787,8593
12123,8594
20175,8594
21995,8594
22699,8594
6157,8595
6971,8595
8049,8595
8968,8595
10694,8595
14661,8595
15969,8595
16398,8595
16480,8595
17133,8595
18794,8595
21409,8595
22915,8595
25244,8595
25955,8595
26352,8595
27838,8595
28229,8595
28865,8595
29027,8595
31654,8595
32699,8595
32918,8595
5015,8596
18197,8596
20305,8596
22321,8596
2361,8597
6551,8597
10439,8597
14085,8598
17923,8598
31495,8598
5233,8599
18621,8599
20760,8599
6751,8600
21183,8600
2048,8601
3683,8601
15250,8601
20137,8601
16160,8602
